id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel
236610,299,83,Moise,Kean,,2/28/2000 0:00,183,3,3,1,Serie A Enilive,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236610.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236610.png?width=265,,,,trait1_2,Chip Shot,"Faster, more accurate chip shots",https://drop-assets.ea.com/images/6Gl08kt7odn1fJNX74CS2P/984feac3cd8d99902f5cb5131d5fd26a/Chip_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,110374,Fiorentina,https://drop-assets.ea.com/images/j2Zuc19dll43zq88V7CgZ/d2e748909a451985aed5a26b122a4d8f/l110374.png,FALSE,25,ST,Striker,attack,Attack,84,0,79,0,89,0,82,0,72,0,65,0,79,0,83,0,77,0,51,0,69,0,40,0,40,0,81,0,82,0,88,0,48,0,13,0,8,0,10,0,7,0,9,0,83,0,31,0,46,0,69,0,86,0,58,0,65,0,74,0,86,0,78,0,82,0,68,0,87,0,30,0,87,0,36,0,58,0,72,0,,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253163,300,83,Ronald,Araujo,,3/7/1999 0:00,188,2,3,1,LALIGA EA SPORTS,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253163.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/253163.png?width=265,3,Right Back,RB,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,0,Men's Football,60,Uruguay,https://drop-assets.ea.com/images/GRwJwZ17RfDveZX4N4L78/25beda9babb2d93a8ff7bb5487eb263b/f_60.png,241,FC Barcelona,https://drop-assets.ea.com/images/5VXhqALaBzgvb2YG8iJxlq/990024f3e3ecc9e6c37eae41ebef86bd/l241.png,TRUE,5,CB,Center Back,defense,Defense,73,0,54,0,91,0,72,0,87,0,87,0,55,0,66,0,76,0,58,0,47,0,81,0,79,0,61,0,55,0,56,0,45,0,11,0,14,0,9,0,11,0,8,0,83,0,81,0,66,0,35,0,80,0,63,0,43,0,83,0,56,0,81,0,53,0,73,0,68,0,82,0,85,0,83,0,59,0,38,0,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,,,,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,
213345,301,83,Kingsley,Coman,,6/13/1996 0:00,181,5,3,1,ROSHN Saudi League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p213345.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/213345.png?width=265,12,Right Midfielder,RM,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,112139,Al Nassr,https://drop-assets.ea.com/images/6oPkjdKPFc4aHfFp7UGXB7/262e529bd81a51c0b5f317e61b3f5985/l112139.png,FALSE,16,LM,Left Midfielder,midfielder,Midfielder,90,0,91,0,78,0,65,0,66,0,38,0,85,0,87,0,78,0,80,0,83,0,30,0,29,0,87,0,88,0,73,0,70,0,5,0,3,0,5,0,3,0,5,0,61,0,23,0,73,0,72,0,87,0,79,0,65,0,61,0,79,0,82,0,75,0,80,0,82,0,21,0,84,0,27,0,80,0,78,0,,icontrait1_2097152,Rapid+,"Even higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/3bouBLJaUvpDtluboKK8gC/6fc716d67e1a7e9da59e2a2022018c11/Rapid_.png,playStylePlus,Play Style Plus,,,,,,,27,Left Wing,LW,,,,,,,,,,,,,,,,,,,,,
207421,304,83,Leandro,Trossard,,12/4/1994 0:00,171,4,5,1,Premier League,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p207421.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/207421.png?width=265,25,Striker,ST,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,FALSE,27,LW,Left Wing,attack,Attack,87,0,92,0,74,0,76,0,55,0,47,0,85,0,84,0,84,0,79,0,83,0,30,0,30,0,85,0,84,0,83,0,69,0,14,0,8,0,11,0,7,0,7,0,65,0,18,0,77,0,78,0,80,0,80,0,75,0,60,0,83,0,82,0,81,0,82,0,83,0,18,0,75,0,31,0,81,0,80,0,,,,,,,,,,,,,,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,
231936,305,83,Benjamin,White,,10/8/1997 0:00,185,2,4,1,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231936.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/231936.png?width=265,,,,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,FALSE,3,RB,Right Back,defense,Defense,68,0,68,0,82,0,78,0,77,0,81,0,61,0,79,0,81,0,77,0,64,0,83,0,83,0,75,0,74,0,30,0,20,0,8,0,11,0,12,0,5,0,6,0,78,0,84,0,79,0,27,0,70,0,75,0,24,0,78,0,59,0,84,0,35,0,80,0,53,0,82,0,71,0,84,0,76,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241850,306,83,Mateo,Retegui,,4/29/1999 0:00,186,3,3,1,ROSHN Saudi League,86,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241850.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241850.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,112391,Al Qadsiah,https://drop-assets.ea.com/images/OQhve5ubflu5c5OXWRlUV/4874b82f2bab16f04e6702812ac521a6/l112391.png,FALSE,25,ST,Striker,attack,Attack,69,0,68,0,81,0,74,0,81,0,64,0,58,0,84,0,77,0,51,0,68,0,37,0,34,0,78,0,78,0,88,0,52,0,7,0,9,0,9,0,13,0,9,0,86,0,32,0,67,0,74,0,72,0,67,0,76,0,76,0,86,0,80,0,83,0,78,0,84,0,25,0,74,0,30,0,68,0,80,0,,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,
216460,308,83,José María,Giménez,,1/20/1995 0:00,185,2,3,1,LALIGA EA SPORTS,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p216460.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/216460.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,60,Uruguay,https://drop-assets.ea.com/images/GRwJwZ17RfDveZX4N4L78/25beda9babb2d93a8ff7bb5487eb263b/f_60.png,240,Atlético de Madrid,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,FALSE,5,CB,Center Back,defense,Defense,68,0,60,0,87,0,71,0,85,0,87,0,57,0,70,0,75,0,47,0,37,0,85,0,87,0,62,0,55,0,37,0,44,0,9,0,11,0,7,0,10,0,15,0,82,0,84,0,72,0,48,0,73,0,60,0,40,0,82,0,25,0,78,0,46,0,75,0,73,0,85,0,77,0,85,0,46,0,34,0,,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229582,309,83,Gianluca,Mancini,,4/17/1996 0:00,190,2,3,1,Serie A Enilive,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229582.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/229582.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,52,AS Roma,https://drop-assets.ea.com/images/2ruQP0TDYcCmtVFKr9qMBI/5f53795056598b1faac31300900b8671/l52.png,FALSE,5,CB,Center Back,defense,Defense,65,0,35,0,85,0,84,0,79,0,87,0,58,0,76,0,83,0,34,0,38,0,85,0,87,0,64,0,59,0,48,0,34,0,13,0,12,0,8,0,6,0,8,0,84,0,85,0,72,0,58,0,70,0,57,0,47,0,82,0,36,0,85,0,50,0,70,0,51,0,78,0,74,0,84,0,56,0,40,0,,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,
244263,310,83,Amir,Rrahmani,,2/24/1994 0:00,192,2,4,1,Serie A Enilive,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244263.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/244263.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,0,Men's Football,219,Kosovo,https://drop-assets.ea.com/images/4YJ3M3GAeLdL1Q8hN7ARmo/bfa48edbf3007805182f5372e3d45189/f_219.png,48,SSC Napoli,https://drop-assets.ea.com/images/2FIV26KpnSXl3Nv8Ar6jk3/d8461aa150da3d433fccc34bc80c978f/l48.png,FALSE,5,CB,Center Back,defense,Defense,54,0,48,0,81,0,71,0,80,0,81,0,52,0,71,0,70,0,49,0,49,0,84,0,87,0,63,0,59,0,43,0,41,0,12,0,8,0,13,0,8,0,7,0,81,0,85,0,68,0,66,0,69,0,60,0,34,0,78,0,49,0,80,0,51,0,74,0,60,0,80,0,82,0,82,0,48,0,39,0,,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,
238095,312,83,Nikola,Milenković,,10/12/1997 0:00,195,2,3,1,Premier League,90,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p238095.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/238095.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,0,Men's Football,51,Serbia,https://drop-assets.ea.com/images/2GKu0zRZkrHdnQe5yZ5cSP/3ef9ea7c2fdd64aba769e1308bf133f0/f_51.png,14,Nott'm Forest,https://drop-assets.ea.com/images/60CgBQCMt7Dtcjip9xUxg8/5fa49387c380bf4772138b215ef4fd85/l14.png,FALSE,5,CB,Center Back,defense,Defense,62,0,40,0,88,0,77,0,90,0,86,0,33,0,70,0,78,0,66,0,43,0,84,0,85,0,62,0,60,0,38,0,29,0,8,0,7,0,13,0,7,0,14,0,85,0,82,0,67,0,54,0,57,0,63,0,34,0,86,0,33,0,83,0,46,0,73,0,60,0,81,0,53,0,86,0,55,0,62,0,,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233486,313,83,Robin,Le Normand,,11/11/1996 0:00,187,2,3,1,LALIGA EA SPORTS,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p233486.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/233486.png?width=265,,,,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,240,Atlético de Madrid,https://drop-assets.ea.com/images/vYcueolPvaGx8blMqhPZ5/5dc3479fc8b85d475fd980c53fc2056f/l240.png,FALSE,5,CB,Center Back,defense,Defense,60,0,54,0,86,0,70,0,86,0,76,0,62,0,74,0,73,0,35,0,34,0,84,0,84,0,63,0,55,0,22,0,25,0,9,0,13,0,14,0,15,0,10,0,85,0,83,0,74,0,22,0,65,0,59,0,34,0,80,0,21,0,83,0,28,0,81,0,45,0,82,0,69,0,86,0,48,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209658,315,82,Leon,Goretzka,,2/6/1995 0:00,189,3,4,1,Bundesliga,82,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p209658.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/209658.png?width=265,10,Center Defensive Midfielder,CDM,trait1_4,Power Shot,Faster power shots with increased speed,https://drop-assets.ea.com/images/3ohVoKWSsvT44qgjabWqfV/e536ef26ad854c3c4cbf63ed7954b9cd/Power_Shot.png,playStyle,Play Style,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,21,FC Bayern München,https://drop-assets.ea.com/images/3p0dv1pGWIH6lGAKZssZKH/4f70d2c5a3c147f3e006c863e85e4993/l21.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,72,0,74,0,84,0,69,0,87,0,83,0,71,0,82,0,82,0,74,0,76,0,80,0,75,0,80,0,80,0,76,0,70,0,13,0,8,0,15,0,11,0,9,0,84,0,85,0,84,0,82,0,77,0,80,0,60,0,82,0,84,0,85,0,78,0,85,0,83,0,75,0,81,0,83,0,79,0,74,0,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,18,Center Attacking Midfielder,CAM,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,,,
223334,316,82,Joelinton,Apolinário de Lira,Joelinton,8/14/1996 0:00,186,3,3,1,Premier League,81,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p223334.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/223334.png?width=265,27,Left Wing,LW,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,13,Newcastle Utd,https://drop-assets.ea.com/images/69fXoaX4p9zFwKaZYoNtNX/14d86649a9b5a3f7e876cc3d46357b5d/l13.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,69,0,68,0,90,0,89,0,90,0,91,0,66,0,83,0,83,0,73,0,62,0,82,0,79,0,81,0,83,0,75,0,38,0,9,0,13,0,8,0,13,0,13,0,82,0,84,0,79,0,63,0,74,0,77,0,61,0,90,0,79,0,85,0,73,0,84,0,84,0,77,0,78,0,84,0,80,0,60,0,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,16,Left Midfielder,LM,trait1_536870912,Enforcer,Performs dribble Shoulder Challenges and Shielding with increased effectiveness.,https://drop-assets.ea.com/images/2sNQz8b9dgV0hW8vl7oOvV/d7a503dbd4c73b232055b3ca06aa88eb/Enforcer.png,playStyle,Play Style,,,,,,,,,,,,,,,
